avg_lat,avg_lon,average_temperature_F,standard_deviation_F,number_of_data_points
37.6837332,-121.7607136,64.888,0.081,11
37.68376,-121.7607184,64.897,0.061,5
37.6838101,-121.7606821,64.629,0.11,8
37.6838717,-121.7608422,65.864,0.142,6
37.6838753,-121.7607495,64.647,0.117,10
37.6838528,-121.7607005,64.63,0.05,4
37.6821409,-121.7594403,65.179,1.065,14
37.6821289,-121.759423,63.311,1.925,8
37.6821272,-121.7594024,63.885,2.03,5
37.6821444,-121.7594224,63.482,2.145,5
37.6821398,-121.7594022,64.652,1.681,5
37.6821254,-121.7593834,64.514,1.807,9
37.6821416,-121.759382,65.008,1.641,5
37.6821577,-121.7594237,63.744,2.175,7
37.6821574,-121.7594009,64.45,1.693,8
37.6821714,-121.7594249,63.867,2.154,8
37.6821746,-121.7594024,64.67,1.582,5
37.6821573,-121.7593855,63.848,1.816,6
37.6821586,-121.7593692,64.504,2.338,5
37.6821746,-121.7593852,64.148,1.769,5
37.6821892,-121.7594374,65.206,0.35,5
37.6821874,-121.7594246,63.762,2.153,7
37.6822036,-121.759422,64.031,1.825,12
37.6822032,-121.7593985,63.581,2.141,4
37.6821962,-121.759379,64.295,1.718,14
37.6822191,-121.7594229,64.819,1.525,10
37.6822357,-121.7594212,64.699,1.47,10
37.682233,-121.7594046,63.424,1.849,5
37.6822182,-121.7593833,64.778,1.363,6
37.6822333,-121.759383,63.845,1.658,7
37.6822507,-121.7594228,64.638,1.53,9
37.682251,-121.7594044,63.943,1.796,5
37.6822641,-121.759422,64.166,1.684,9
37.6822654,-121.7594054,64.429,1.311,5
37.6822495,-121.7593878,62.01,0.07,4
37.6822473,-121.7593712,65.574,0.421,4
37.682264,-121.7593677,65.414,0.4,6
37.6822813,-121.7594239,64.84,1.457,7
37.6822802,-121.759405,63.763,1.471,8
37.682295,-121.7594224,64.551,1.63,5
37.6822947,-121.7594045,64.436,1.188,4
37.68228,-121.7593818,62.72,1.715,6
37.6822803,-121.7593665,65.394,0.561,4
37.6822957,-121.7593885,62.12,0.126,6
37.68231,-121.7594225,64.607,1.566,10
37.6823088,-121.7594005,64.571,1.273,4
37.682326,-121.7594224,64.876,1.465,7
37.6823258,-121.7594042,63.126,1.592,5
37.6823114,-121.7593874,62.107,0.146,5
37.6823106,-121.7593688,65.538,0.635,5
37.6823268,-121.7593836,63.682,1.676,12
37.6823259,-121.7593684,64.842,1.294,7
37.6823429,-121.7594187,64.891,1.485,10
37.68234,-121.7593807,63.335,1.529,7
37.6823546,-121.7593869,63.762,1.676,9
37.6823558,-121.7593659,62.663,1.494,8
37.6822217,-121.7592228,65.254,0.243,13
37.6821469,-121.7591726,65.534,0.379,14
37.6821508,-121.7590958,65.039,0.158,8
37.682198,-121.7591459,65.612,0.338,9
37.6822264,-121.7591837,65.4,0.718,9
37.6822251,-121.7591467,65.0,0.316,9
37.6822186,-121.7591014,65.093,0.302,10
37.6822925,-121.7593014,65.143,0.285,11
37.6822565,-121.7592543,65.022,0.273,12
37.68225,-121.759222,65.078,0.78,6
37.6822914,-121.7592597,64.999,0.314,7
37.682287,-121.7592187,65.477,0.586,7
37.6823216,-121.7593343,65.183,0.269,14
37.6823234,-121.7592989,65.231,0.389,13
37.682352,-121.7593359,65.439,1.197,12
37.6823182,-121.7592593,65.366,0.543,13
37.6823104,-121.7592192,65.426,0.552,8
37.6822748,-121.7591789,65.076,0.231,11
37.6822771,-121.7590817,64.988,0.418,12
37.6823852,-121.7594358,65.845,0.017,4
37.6823738,-121.7594105,65.381,0.102,6
37.682372,-121.7593834,64.082,1.32,9
37.6823709,-121.7593635,63.268,1.559,8
37.6823866,-121.759386,64.915,0.301,5
37.6823852,-121.7593658,63.784,1.836,4
37.6824044,-121.7594112,65.246,0.444,5
37.6824039,-121.7593762,64.348,0.687,9
37.682373,-121.7593467,63.922,1.813,7
37.6823888,-121.7593475,62.258,0.078,4
37.682385,-121.7593032,64.472,1.644,4
37.6824064,-121.7593366,62.604,0.939,10
37.6824159,-121.7593071,62.109,0.273,7
37.6823892,-121.7592612,65.399,0.034,4
37.6824046,-121.759271,62.154,0.118,5
37.682416,-121.7592758,62.236,0.196,4
37.682415,-121.7592495,62.195,0.174,4
37.6824148,-121.7592225,62.152,0.224,10
37.6824348,-121.7592409,61.974,0.117,10
37.6823928,-121.7591832,65.512,0.068,4
37.6823928,-121.7591525,65.489,0.084,4
37.6824133,-121.7591858,62.549,1.114,12
37.6824173,-121.759148,62.104,0.204,9
37.6824175,-121.7591089,62.83,1.388,13
37.6824154,-121.759068,63.216,1.478,14
37.6824413,-121.7591601,61.905,0.11,11
37.68244,-121.7590874,61.899,0.154,14
37.6821826,-121.758924,64.911,0.086,11
37.6822575,-121.7590321,64.715,0.387,8
37.6822645,-121.7589962,64.764,0.353,4
37.6822867,-121.7589533,64.937,0.162,7
37.6822897,-121.7589147,64.822,0.151,7
37.6823362,-121.7588464,64.722,0.077,10
37.6824162,-121.7590338,63.092,1.374,12
37.6824112,-121.7589921,63.142,1.443,12
37.6824101,-121.758956,63.425,1.528,7
37.6824111,-121.7589214,63.154,1.303,10
37.6824379,-121.7590295,62.092,0.27,8
37.6824374,-121.7589919,62.237,0.321,7
37.6824338,-121.7589565,62.625,0.872,8
37.6824357,-121.7589178,63.064,1.188,13
37.6824116,-121.7588781,63.029,1.231,11
37.682416,-121.7588432,63.045,1.172,10
37.6823998,-121.7588168,63.692,1.587,6
37.6824234,-121.758792,63.212,1.207,5
37.6824014,-121.7587766,63.801,1.507,7
37.6824213,-121.7587753,63.335,1.245,7
37.6824218,-121.7587576,63.302,1.365,5
37.6824366,-121.7588804,62.663,0.842,8
37.6824342,-121.7588404,62.341,0.192,8
37.6824352,-121.7587867,62.643,1.016,12
37.682402,-121.7587188,63.632,1.366,6
37.6824217,-121.7587378,62.999,1.064,6
37.6824198,-121.7587195,63.257,1.279,4
37.6824012,-121.758699,63.671,1.509,4
37.6824035,-121.758682,63.028,1.361,4
37.6824178,-121.7587008,63.316,1.429,4
37.6824165,-121.7586788,63.478,1.394,4
37.682392,-121.7586066,62.154,0.222,5
37.6824055,-121.7586625,63.743,1.58,4
37.6824042,-121.7586433,63.29,1.465,6
37.6824015,-121.758626,63.329,1.451,6
37.6824188,-121.7586272,63.849,1.412,5
37.6824168,-121.758603,63.439,1.34,5
37.6824313,-121.7587075,62.735,1.139,12
37.6824329,-121.7586364,62.546,0.156,7
37.6823888,-121.7585758,62.099,0.176,6
37.6823787,-121.7585362,62.144,0.081,6
37.6824185,-121.758578,62.696,0.054,6
37.682414,-121.7585368,62.726,0.025,4
37.6823712,-121.7585,62.103,0.12,5
37.6823736,-121.7584652,62.339,0.305,8
37.6824235,-121.758458,62.573,0.123,4
37.6824423,-121.7585562,62.574,0.15,13
37.6824341,-121.7584885,62.647,0.118,8
37.6823567,-121.7584175,62.144,0.147,6
37.6823551,-121.7583822,62.258,0.216,9
37.6823548,-121.7583452,62.254,0.074,4
37.682416,-121.7584262,62.596,0.17,5
37.6824077,-121.7583836,62.42,0.131,7
37.682386,-121.758303,62.231,0.089,6
37.6824038,-121.7583473,62.438,0.175,6
37.6823842,-121.7582796,62.132,0.151,5
